420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:00:00;intensidade_precipitacao;1.0;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:00:00;chuva;0.2;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:10:00;intensidade_precipitacao;2.0454545454545454;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:10:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:20:00;intensidade_precipitacao;2.011173184357542;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:20:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:30:00;intensidade_precipitacao;1.0;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:30:00;chuva;0.2;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:40:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:40:00;intensidade_precipitacao;2.0224719101123596;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:50:00;intensidade_precipitacao;1.9834710743801656;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 09:50:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 10:00:00;intensidade_precipitacao;1.0;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 10:00:00;chuva;0.2;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 10:10:00;intensidade_precipitacao;1.9047619047619049;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 10:10:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 10:20:00;intensidade_precipitacao;1.0;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 10:20:00;chuva;0.2;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 10:30:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 10:30:00;intensidade_precipitacao;1.8848167539267016;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 10:40:00;intensidade_precipitacao;1.9148936170212767;0004
